id,text,Anger,Fear,Joy,Sadness,Surprise,text_length,word_count,processed_text
eng_train_track_a_02105,"The next day I turned it back on and all was fine, and when I checked the sample music and my own, there was nothing that sounded even remotely similar.",0,0,1,0,1,152,30,the next day i turned it back on and all was fine and when i checked the sample music and my own there was nothing that sounded even remotely similar
eng_train_track_a_02106,Her face.... Was priceless.,0,0,1,0,1,27,4,her face was priceless
eng_train_track_a_02107,A week after my grandmother's funeral I had another strange dream.,0,1,0,1,1,66,11,a week after my grandmothers funeral i had another strange dream
eng_train_track_a_02108,"In the single worst moment of 21.5 years, six martinis errupted from my mouth.",0,1,0,1,0,78,14,in the single worst moment of  years six martinis errupted from my mouth
eng_train_track_a_02109,"It seems to me lately A cloud, cruel, innately Has taken up residence in my head.",0,1,0,1,0,81,16,it seems to me lately a cloud cruel innately has taken up residence in my head
eng_train_track_a_02110,My nose was still clogged and breathing out of just one nostril has become a work of art for me but I decided I was up for a loop through the neighborhood.,0,1,0,1,0,155,32,my nose was still clogged and breathing out of just one nostril has become a work of art for me but i decided i was up for a loop through the neighborhood
eng_train_track_a_02111,I wish I had.,0,0,0,1,0,13,4,i wish i had
eng_train_track_a_02112,That may be unverifiable.,0,1,0,0,0,25,4,that may be unverifiable
eng_train_track_a_02113,My arms start getting numb and achy and no way to lie makes them stop.,0,1,0,1,0,70,15,my arms start getting numb and achy and no way to lie makes them stop
eng_train_track_a_02114,I now have 12 of those canker sore suckers in my mouth along with a fever since friday.,0,1,0,1,0,87,18,i now have  of those canker sore suckers in my mouth along with a fever since friday
eng_train_track_a_02115,The gust grew stronger and stronger till I felt I was about to be lifted from my feet.,0,1,0,0,1,86,18,the gust grew stronger and stronger till i felt i was about to be lifted from my feet
eng_train_track_a_02116,Others said with confidence that it was a drug deal gone bad.,0,1,0,1,1,61,12,others said with confidence that it was a drug deal gone bad
eng_train_track_a_02117,The light would come all the way up to your vehicle and then it would seem to vanish only to be on the other side of you heading the other way.,0,1,0,0,1,143,31,the light would come all the way up to your vehicle and then it would seem to vanish only to be on the other side of you heading the other way
eng_train_track_a_02118,But it's okay because I was confident.,0,0,1,0,0,38,7,but its okay because i was confident
eng_train_track_a_02119,"' Then, I focused my eyes and looked at it again and saw $ 24.99 and was a little disappointed.",0,0,0,1,0,95,20,then i focused my eyes and looked at it again and saw   and was a little disappointed
eng_train_track_a_02120,"and the stains, across my heart.",0,1,0,1,0,32,6,and the stains across my heart
eng_train_track_a_02121,i did nt drink cause my lungs were giving me problems but the rest did.,0,1,0,0,0,71,15,i did nt drink cause my lungs were giving me problems but the rest did
eng_train_track_a_02122,I shut my eyes and let the tears take over.,0,0,0,1,0,43,10,i shut my eyes and let the tears take over
eng_train_track_a_02123,Isn't that... Oh I don't know... Against the Bill of Rights?,1,1,0,0,1,60,11,isnt that oh i dont know against the bill of rights
eng_train_track_a_02124,I was house-sitting for my grandparents.,0,0,0,0,0,40,6,i was housesitting for my grandparents
eng_train_track_a_02125,I need to ice my calf often and try to stay off it... except to occasionally stretch it.,0,1,0,0,0,88,18,i need to ice my calf often and try to stay off it except to occasionally stretch it
eng_train_track_a_02126,I had an answer to every question and made sure to raise my hand.,0,0,1,0,0,65,14,i had an answer to every question and made sure to raise my hand
eng_train_track_a_02127,I actually started to look forward to that because of the flying sensation.,0,0,1,0,0,75,13,i actually started to look forward to that because of the flying sensation
eng_train_track_a_02128,The scream quickly turned into full-blown four-alarm sobbing as I flailed evasively to rid myself of this alien being bearing a dark and nightmarish message.,0,1,0,1,1,157,25,the scream quickly turned into fullblown fouralarm sobbing as i flailed evasively to rid myself of this alien being bearing a dark and nightmarish message
eng_train_track_a_02129,The pain was immediate and intense.,0,1,0,1,0,35,6,the pain was immediate and intense
eng_train_track_a_02130,"For example, if I'm standing at a bank of elevators, I'll mindlessly choose one, stand in front of it, and it'll be the first one to arrive.",0,0,1,0,1,140,27,for example if im standing at a bank of elevators ill mindlessly choose one stand in front of it and itll be the first one to arrive
eng_train_track_a_02131,i had dirt all over my face which was different... I guess but it was cool!,0,0,1,0,0,75,16,i had dirt all over my face which was different i guess but it was cool
eng_train_track_a_02132,They were extremely close.,0,0,1,0,0,26,4,they were extremely close
eng_train_track_a_02133,"He bought the first beer, and before it was even gone I had a new full one in my hand!",0,0,1,0,0,86,20,he bought the first beer and before it was even gone i had a new full one in my hand
eng_train_track_a_02134,"He had a pilot's license, he had all the gear, everything.",0,0,1,0,1,58,11,he had a pilots license he had all the gear everything
eng_train_track_a_02135,This involved swimming a pretty large lake that was over my head.,0,1,0,0,0,65,12,this involved swimming a pretty large lake that was over my head
eng_train_track_a_02136,"As the blood seems to return to my head, I can think clearly and muster the energy to keep going.",0,1,1,0,0,97,20,as the blood seems to return to my head i can think clearly and muster the energy to keep going
eng_train_track_a_02137,Again the stinging and the audience getting into my head and after several blows I called yellow again.,0,1,0,1,0,103,18,again the stinging and the audience getting into my head and after several blows i called yellow again
eng_train_track_a_02138,Could be wrong though.,0,1,0,0,0,22,4,could be wrong though
eng_train_track_a_02139,"i pushed standing up for a while and emerald crowned, but got pretty tired and laid on the bed on my side while matthias held my leg up and that's how emerald came out!",0,0,1,0,0,168,34,i pushed standing up for a while and emerald crowned but got pretty tired and laid on the bed on my side while matthias held my leg up and thats how emerald came out
eng_train_track_a_02140,"I would wake up sometime later shaking, perhaps trying to rid myself of the sleep paralysis.",0,1,0,1,0,92,16,i would wake up sometime later shaking perhaps trying to rid myself of the sleep paralysis
eng_train_track_a_02141,"Jenny, I, my throat choked when I hear my daughter's voice.",0,1,0,1,0,59,11,jenny i my throat choked when i hear my daughters voice
eng_train_track_a_02142,I totally freaked out.,0,1,0,0,1,22,4,i totally freaked out
eng_train_track_a_02143,"pound hand weights, start with my elbows on the ground then all the way up and on the way down do the same down 2 up 1, breaking the trip down into 7 sections.",0,0,1,0,0,159,34,pound hand weights start with my elbows on the ground then all the way up and on the way down do the same down  up  breaking the trip down into  sections
eng_train_track_a_02144,"The front page caught my eye; on it was a lengthy list of medical conditions, some five hundred or so altogether.",0,1,0,0,1,113,21,the front page caught my eye on it was a lengthy list of medical conditions some five hundred or so altogether
eng_train_track_a_02145,Did I get home?,0,1,0,0,1,15,4,did i get home
eng_train_track_a_02146,was always the tank... i ended up spending a month on my back before unemployment kicked in.,0,1,0,1,0,92,17,was always the tank i ended up spending a month on my back before unemployment kicked in
eng_train_track_a_02147,Giant redneck dad decides to find this dude first.,1,1,0,0,1,50,9,giant redneck dad decides to find this dude first
eng_train_track_a_02148,"Face down in an unfamiliar bed, he turned blinking in unexpected sunlight.",0,1,0,0,1,74,12,face down in an unfamiliar bed he turned blinking in unexpected sunlight
eng_train_track_a_02149,She had jet black hair and was only about five feet tall.,0,0,0,0,1,57,12,she had jet black hair and was only about five feet tall
eng_train_track_a_02150,The house is trashed.,1,1,0,1,0,21,4,the house is trashed
eng_train_track_a_02151,same thing similar with my job.,0,0,0,0,0,31,6,same thing similar with my job
eng_train_track_a_02152,"I have another drink, punch his number into my phone and rest my thumb on the call button.",0,1,0,0,0,90,18,i have another drink punch his number into my phone and rest my thumb on the call button
eng_train_track_a_02153,"As I was looking at it, a terrifying dog that shows up pretty regularly in my nightmares started barked and throwing itself at the door all Cujo-like.",0,1,0,0,1,150,27,as i was looking at it a terrifying dog that shows up pretty regularly in my nightmares started barked and throwing itself at the door all cujolike
eng_train_track_a_02154,"Then, without warning, they disperse.",0,1,0,0,1,37,5,then without warning they disperse
eng_train_track_a_02155,So I go to the doctor and I tell him about getting the sharp pain in my back and how that hasn't gone away and how my hand is numb.,0,1,0,0,0,131,30,so i go to the doctor and i tell him about getting the sharp pain in my back and how that hasnt gone away and how my hand is numb
eng_train_track_a_02156,That thing was there.,0,1,0,0,1,21,4,that thing was there
eng_train_track_a_02157,"I remembered how I dragged his box into the bedroom and the way we had fallen asleep together, my arm dangling over the side of the bed to comfort him.",0,0,1,0,0,151,30,i remembered how i dragged his box into the bedroom and the way we had fallen asleep together my arm dangling over the side of the bed to comfort him
eng_train_track_a_02158,I wiped the tears from my eyes and took a deep breath calming down slightly.,0,0,0,1,0,76,15,i wiped the tears from my eyes and took a deep breath calming down slightly
eng_train_track_a_02159,"`` Mr. Jackson just called me, and he told me to call you, and told me to ask you so he didn't have to call you, and that's why I 'M calling you for him -- '' I broke out giggling and rushed to cover my mouth, stealing an embarrassed glance at all the nurses watching me in complete awe.",0,0,1,0,1,287,60,mr jackson just called me and he told me to call you and told me to ask you so he didnt have to call you and thats why i m calling you for him   i broke out giggling and rushed to cover my mouth stealing an embarrassed glance at all the nurses watching me in complete awe
eng_train_track_a_02160,I pretty much spent my whole entire New Year's crying my eyes out.,0,0,0,1,0,66,13,i pretty much spent my whole entire new years crying my eyes out
eng_train_track_a_02161,"I hit it again, another familiar value came up.",0,0,1,0,1,47,9,i hit it again another familiar value came up
eng_train_track_a_02162,"By the time I got done, my back was killing me ( but then it has been a problem since the last week of December ) and I felt pretty ill, but I got it done.",0,0,0,1,0,155,36,by the time i got done my back was killing me  but then it has been a problem since the last week of december  and i felt pretty ill but i got it done
eng_train_track_a_02163,"I became fixated and fascinated with abduction stories, with The X-Files, etc., for years.",0,1,1,0,0,90,14,i became fixated and fascinated with abduction stories with the xfiles etc for years
eng_train_track_a_02164,"Now, we've got a good size-family, so this would mean things like inviting one cousin that she'd met, but not their parents or siblings that lived out of town, etc.",0,0,1,0,0,164,30,now weve got a good sizefamily so this would mean things like inviting one cousin that shed met but not their parents or siblings that lived out of town etc
eng_train_track_a_02165,After an evening there we were driving back because we had no money for a hotel.,0,1,0,1,0,80,16,after an evening there we were driving back because we had no money for a hotel
eng_train_track_a_02166,w.... l....... y the whole time because of my back.,0,1,0,1,0,51,10,w l y the whole time because of my back
eng_train_track_a_02167,This guy is drunk.,0,1,0,0,0,18,4,this guy is drunk
eng_train_track_a_02168,I get real scared now.,0,1,0,0,0,22,5,i get real scared now
eng_train_track_a_02169,Got tired roaming' and bumming' around,0,0,0,1,0,38,6,got tired roaming and bumming around
eng_train_track_a_02170,I used to work for a UK energy company and through asking the right people the right questions I learned about the distribution gap.,0,0,1,0,0,132,24,i used to work for a uk energy company and through asking the right people the right questions i learned about the distribution gap
eng_train_track_a_02171,Four hours had passed.,0,0,0,0,0,22,4,four hours had passed
eng_train_track_a_02172,"I said, closing my eyes tightly.",0,1,0,0,0,32,6,i said closing my eyes tightly
eng_train_track_a_02173,"Eventually the fridge was back in place and I had even managed to score a minor victory against my fear of fire extinguishers as I successfully moved it across the room ( the fear comes from one fell on my foot, long story! )",0,1,0,0,0,225,44,eventually the fridge was back in place and i had even managed to score a minor victory against my fear of fire extinguishers as i successfully moved it across the room  the fear comes from one fell on my foot long story
eng_train_track_a_02174,then I shook my head.,0,0,0,0,0,21,5,then i shook my head
eng_train_track_a_02175,"He got the location, car make/model/year/color correct, manner of impact, impacting vehicle, everything correct.",0,0,1,0,1,112,14,he got the location car makemodelyearcolor correct manner of impact impacting vehicle everything correct
eng_train_track_a_02176,My fingers are toes are still tingly.,0,1,0,0,0,37,7,my fingers are toes are still tingly
eng_train_track_a_02177,Not to mention the top portion doesn't fit my belly so therefor i have the top button undone.,0,0,0,0,0,93,18,not to mention the top portion doesnt fit my belly so therefor i have the top button undone
eng_train_track_a_02178,I lost my job.,0,1,0,1,0,14,4,i lost my job
eng_train_track_a_02179,It better not be for my parenting.,1,1,0,0,0,34,7,it better not be for my parenting
eng_train_track_a_02180,"As I lay in grief, my stomach, a deep bottomless pit, wrestles for food.",0,1,0,1,0,72,14,as i lay in grief my stomach a deep bottomless pit wrestles for food
eng_train_track_a_02181,He was naked from the waist down.,0,1,0,0,1,33,7,he was naked from the waist down
eng_train_track_a_02182,"""I LOVE YOU, I LOVE YOU, I LOVE YOU...""",0,0,1,0,0,39,9,i love you i love you i love you
eng_train_track_a_02183,The next day the drain clogged up.,1,0,0,0,0,34,7,the next day the drain clogged up
eng_train_track_a_02184,"So i walk up to the doctor, shake his hand, then inject him with the killing sauce he just gave to me from my freshly filled needle.",1,1,0,0,0,132,27,so i walk up to the doctor shake his hand then inject him with the killing sauce he just gave to me from my freshly filled needle
eng_train_track_a_02185,"If your family gets sick, please leave your door open.",0,1,0,0,0,54,10,if your family gets sick please leave your door open
eng_train_track_a_02186,Then he drove away.,0,0,0,0,0,19,4,then he drove away
eng_train_track_a_02187,"But my natural color, on the underside of my forearms for example, is `` dead fishbelly white.",0,0,0,0,0,94,17,but my natural color on the underside of my forearms for example is  dead fishbelly white
eng_train_track_a_02188,"After that it went downhill with me feeling like I was going to throw up, my throat hurting like hell and my head punding.",0,1,0,1,0,122,24,after that it went downhill with me feeling like i was going to throw up my throat hurting like hell and my head punding
eng_train_track_a_02189,I did not live in a building with an apartment 3H.,0,0,0,0,1,50,11,i did not live in a building with an apartment h
eng_train_track_a_02190,We stare at the monitor and see him head right to the kitchen utensils section.,0,0,0,0,1,79,15,we stare at the monitor and see him head right to the kitchen utensils section
eng_train_track_a_02191,"When i was very ill, in great suffering-such pain that even my skin hurt-i gave up.",0,1,0,1,0,83,16,when i was very ill in great sufferingsuch pain that even my skin hurti gave up
eng_train_track_a_02192,"See, thats the thing, Sean wasnt an alcoholic.",0,0,0,0,1,46,8,see thats the thing sean wasnt an alcoholic
eng_train_track_a_02193,Luckily for me I have to use the restroom every 15 minutes so midway through our appointment I was already trying to cross my legs again.,0,1,0,0,0,137,26,luckily for me i have to use the restroom every  minutes so midway through our appointment i was already trying to cross my legs again
eng_train_track_a_02194,"He fully woke up, sat up and said ""Turn on the light, it's here watching us.",0,1,0,0,1,76,16,he fully woke up sat up and said turn on the light its here watching us
eng_train_track_a_02195,"X-rays do not show soft tissue damage, and I knew my bones were fine.",0,0,0,0,0,69,14,xrays do not show soft tissue damage and i knew my bones were fine
eng_train_track_a_02196,"Broke up a bit later, pretty sure she was/is bipolar.",1,1,0,1,0,53,10,broke up a bit later pretty sure she wasis bipolar
eng_train_track_a_02197,The stench hit me first.,0,1,0,0,1,24,5,the stench hit me first
eng_train_track_a_02198,I got some ace presents including skins boxset and the prettiest dress from andy and gemma got me a brilliant veggie recipe book that I've had my head stuck in ever since.2.,0,0,1,0,0,173,32,i got some ace presents including skins boxset and the prettiest dress from andy and gemma got me a brilliant veggie recipe book that ive had my head stuck in ever since
eng_train_track_a_02199,"""  Nothing, we hear absolutely nothing.",0,1,0,0,1,39,6,nothing we hear absolutely nothing
eng_train_track_a_02200,We walk out to the dance floor and find two reasonably attractive girls and we each choose one to dance with.,0,0,1,0,0,109,21,we walk out to the dance floor and find two reasonably attractive girls and we each choose one to dance with
eng_train_track_a_02201,"Well, since everyone is giving their lovely stories...",0,0,1,0,0,54,8,well since everyone is giving their lovely stories
eng_train_track_a_02202,At least I have a single room now!,0,0,1,0,0,34,8,at least i have a single room now
eng_train_track_a_02203,"That evening, they put me down to sleep in the cot, and went about their evening routine.",0,0,0,0,0,89,17,that evening they put me down to sleep in the cot and went about their evening routine
eng_train_track_a_02204,( Very rare ) It was so cold that I can't even place my feet on the floor... Weather In the morning when it was raining... The sky was so dark... This photo was exclusively taken by my new W910i which is 2days old.,0,1,0,1,0,214,44,very rare  it was so cold that i cant even place my feet on the floor weather in the morning when it was raining the sky was so dark this photo was exclusively taken by my new wi which is days old
eng_train_track_a_02205,"When I was raised, my parents had a strict religious work ethic.",0,0,0,1,0,64,12,when i was raised my parents had a strict religious work ethic
eng_train_track_a_02206,"They fit the intended recipient, but are entirely too big for my feet.",0,0,0,1,0,70,13,they fit the intended recipient but are entirely too big for my feet
eng_train_track_a_02207,"She closed her eyes for a moment, the air stinging them.",0,1,0,0,0,56,11,she closed her eyes for a moment the air stinging them
eng_train_track_a_02208,"Originally Posted September 18th, 2007 I walked down the driveway, pushing back the stinging pain that kept trying to force a few tears out of my eyes.",0,1,0,1,0,151,27,originally posted september th  i walked down the driveway pushing back the stinging pain that kept trying to force a few tears out of my eyes
eng_train_track_a_02209,That was 21 years ago.,0,0,0,1,0,22,5,that was  years ago
eng_train_track_a_02210,The silent one looked increasingly nervous.,0,1,0,0,0,43,6,the silent one looked increasingly nervous
eng_train_track_a_02211,in a rather large company.,0,0,0,0,0,26,5,in a rather large company
eng_train_track_a_02212,"This week, I've found myself on my knees, crying for no reason.",0,0,0,1,0,63,12,this week ive found myself on my knees crying for no reason
eng_train_track_a_02213,"She would always scream and try to get him to swim across the river to her, but he refused.",1,1,0,1,0,91,19,she would always scream and try to get him to swim across the river to her but he refused
eng_train_track_a_02214,We noped out of there pretty fast.,0,1,0,0,1,34,7,we noped out of there pretty fast
eng_train_track_a_02215,Swerved the car so I would make it.,0,1,0,0,1,35,8,swerved the car so i would make it
eng_train_track_a_02216,I had to wear sunglasses to keep the snow out of my eyes-fortunately the brown lenses were ok for the low light.,0,0,1,0,0,112,22,i had to wear sunglasses to keep the snow out of my eyesfortunately the brown lenses were ok for the low light
eng_train_track_a_02217,"I tried my best to keep my revulsion hidden, for things like that tend to turn my stomach, especially when the vendors claim that it is art.",0,1,0,1,0,140,27,i tried my best to keep my revulsion hidden for things like that tend to turn my stomach especially when the vendors claim that it is art
eng_train_track_a_02218,Another seventeen were sent to the hospital.,0,1,0,1,1,44,7,another seventeen were sent to the hospital
eng_train_track_a_02219,I really have to watch my mouth.,0,0,0,0,0,32,7,i really have to watch my mouth
eng_train_track_a_02220,"The air is so clear it stings my lungs, which have for months been choked by dust and diesel from the streets of Kabul.",0,1,0,0,0,119,24,the air is so clear it stings my lungs which have for months been choked by dust and diesel from the streets of kabul
eng_train_track_a_02221,I have a ton of stitches in my mouth.,0,1,0,1,0,37,9,i have a ton of stitches in my mouth
eng_train_track_a_02222,Hondas are notoriously great cars for long trips for their dependability and great gas mileage.,0,0,1,0,0,95,15,hondas are notoriously great cars for long trips for their dependability and great gas mileage
eng_train_track_a_02223,Then we finally saw what was going on.,0,1,1,0,1,38,8,then we finally saw what was going on
eng_train_track_a_02224,And I have my toe to thank.,0,0,1,0,0,27,7,and i have my toe to thank
eng_train_track_a_02225,Please stop stealing our dogs!,1,1,0,1,0,30,5,please stop stealing our dogs
eng_train_track_a_02226,My hand shook on the trigger as the sight of my rifle fell upon my enemy.,0,1,0,0,0,73,16,my hand shook on the trigger as the sight of my rifle fell upon my enemy
eng_train_track_a_02227,"Sorry I missed you, call you later.",0,0,1,0,0,35,7,sorry i missed you call you later
eng_train_track_a_02228,"I want to learn about you, communicate with you.",0,0,1,0,0,48,9,i want to learn about you communicate with you
eng_train_track_a_02229,I didn't hesitate to leap to my feet.,0,0,1,0,0,37,8,i didnt hesitate to leap to my feet
eng_train_track_a_02230,As time passed it became quite the fancy outlet for my extreme ( sometimes intolerable ) idiosyncracies and papyrus on which to record both my daily happenings and ( most importantly ) some of my innermost thoughts that I wanted to tell the select few that i hold dear and close to my heart.,0,0,1,0,0,291,54,as time passed it became quite the fancy outlet for my extreme  sometimes intolerable  idiosyncracies and papyrus on which to record both my daily happenings and  most importantly  some of my innermost thoughts that i wanted to tell the select few that i hold dear and close to my heart
eng_train_track_a_02231,"i'm happy that someone was there, but then again, there still is that part of me, driven deep down and rooted in the ground that keeps on whispering in my ear, `` in the end, all you got is you, remember that. ''",0,1,1,1,0,212,43,im happy that someone was there but then again there still is that part of me driven deep down and rooted in the ground that keeps on whispering in my ear  in the end all you got is you remember that
eng_train_track_a_02232,The day was hot and still; the air lay close against my face.,0,0,0,0,0,61,13,the day was hot and still the air lay close against my face
eng_train_track_a_02233,I began to feel the all-too-familiar feeling that I my heart was being ripped from my chest.,0,1,0,1,0,92,17,i began to feel the alltoofamiliar feeling that i my heart was being ripped from my chest
eng_train_track_a_02234,P. if you're reading this...FUCK YOU.,1,0,0,0,0,37,6,p if youre reading thisfuck you
eng_train_track_a_02235,Some work had been done on the driveway.,0,0,0,0,0,40,8,some work had been done on the driveway
eng_train_track_a_02236,"I always try to remember these incidents whenever someone claims to have experienced something strange, and realize that my stories would sound just as loopy to them.",0,0,0,0,0,166,27,i always try to remember these incidents whenever someone claims to have experienced something strange and realize that my stories would sound just as loopy to them
eng_train_track_a_02237,Poor Shannon's gon na be stuck with our leftovers for the rest of summer!I also freaked the girls out with my ankle ( it's in a stretchy brace and turning a very interesting shade of purple ).,0,1,0,1,0,192,37,poor shannons gon na be stuck with our leftovers for the rest of summeri also freaked the girls out with my ankle  its in a stretchy brace and turning a very interesting shade of purple
eng_train_track_a_02238,I don't know... messages.,0,1,0,0,0,25,4,i dont know messages
eng_train_track_a_02239,I've been having kind of a really rough week and I'm so glad that some of my pals have my back.,0,0,1,1,0,95,21,ive been having kind of a really rough week and im so glad that some of my pals have my back
eng_train_track_a_02240,It was super cool and the girl who I offered it to was super sweet (and actually sent me some tea and a lipstick in return).,0,0,1,0,1,124,26,it was super cool and the girl who i offered it to was super sweet and actually sent me some tea and a lipstick in return
eng_train_track_a_02241,I had just had a procedure done to implant an Intrathecal Baclofen Pump in my belly.,0,1,0,0,0,84,16,i had just had a procedure done to implant an intrathecal baclofen pump in my belly
eng_train_track_a_02242,"Geez, and I'm having a hard enough time paying for my own wedding!Anyway, I checked flights later in the week only to almost gouge my eyes out when I saw how much flights were now going for.",1,1,0,0,0,190,37,geez and im having a hard enough time paying for my own weddinganyway i checked flights later in the week only to almost gouge my eyes out when i saw how much flights were now going for
eng_train_track_a_02243,I see the cycles.,0,0,0,0,1,17,4,i see the cycles
eng_train_track_a_02244,"After entering the park, I started running ( slowly ) again and managed to run ( slowly ) across the finish where a very young ( and very cute ) teenage boy put a medal around my neck.",0,0,1,0,0,184,38,after entering the park i started running  slowly  again and managed to run  slowly  across the finish where a very young  and very cute  teenage boy put a medal around my neck
eng_train_track_a_02245,"Signet Ring No. 1: I was about 13-14, stupidly shaking my hand, and it flew off, into the gutter outside Forsbergs ' house on Glover Rd..",0,1,0,1,1,137,26,signet ring no  i was about  stupidly shaking my hand and it flew off into the gutter outside forsbergs  house on glover rd
eng_train_track_a_02246,"See, I saw the movie trailer first, and it looked interesting, ( and, yes, I do have a bit of a crush on Pattinson ) and in my head I made up my own story.",0,0,1,0,0,155,35,see i saw the movie trailer first and it looked interesting  and yes i do have a bit of a crush on pattinson  and in my head i made up my own story
eng_train_track_a_02247,"A pink blob thing on a corveyor belt, it was really close, and slowly went away from me ( because it was on a corveyor belt ) I heard some background noise and knew I wasnt hallucinating it, someone was walking around in the kitchen so i took the ping pong balls off my eyes to not look crazy.",0,1,0,0,1,293,59,a pink blob thing on a corveyor belt it was really close and slowly went away from me  because it was on a corveyor belt  i heard some background noise and knew i wasnt hallucinating it someone was walking around in the kitchen so i took the ping pong balls off my eyes to not look crazy
eng_train_track_a_02248,I somehow managed to snap back on a shot and cut my finger pretty bad.,0,1,0,1,0,70,15,i somehow managed to snap back on a shot and cut my finger pretty bad
eng_train_track_a_02249,Most I've met off Craigslist.,0,1,0,0,1,29,5,most ive met off craigslist
eng_train_track_a_02250,At this point he decided to consult the woman at the front desk for more information.,0,1,0,0,0,85,16,at this point he decided to consult the woman at the front desk for more information
eng_train_track_a_02251,"But I get beyond that tired stage, and can't close my eyes later.",0,1,0,1,0,65,13,but i get beyond that tired stage and cant close my eyes later
eng_train_track_a_02252,"About 3 years ago I had a very vivid dream about my deceased aunt and uncle, Sylvia &amp; John.",0,0,0,1,1,95,19,about  years ago i had a very vivid dream about my deceased aunt and uncle sylvia amp john
eng_train_track_a_02253,I draw on the bark with my fingers the roots that twist and twine at my side.,0,0,1,0,0,77,17,i draw on the bark with my fingers the roots that twist and twine at my side
eng_train_track_a_02254,"When I poked my head in the box to see how they were doing, the other one just let out a single peep!",0,0,1,0,1,101,23,when i poked my head in the box to see how they were doing the other one just let out a single peep
eng_train_track_a_02255,They have nothing to fear.,0,0,1,0,0,26,5,they have nothing to fear
eng_train_track_a_02256,"In my head I was thinking, Great first impression.",0,0,0,1,0,50,9,in my head i was thinking great first impression
eng_train_track_a_02257,I was never so happy to have my feet on solid ground though.,0,0,1,0,0,60,13,i was never so happy to have my feet on solid ground though
eng_train_track_a_02258,I'm feeling my eyes drift a bit so I guess I better attempt to try to go to sleep... I have to go to my mom's work at 7 to help her out.,0,1,0,1,0,136,33,im feeling my eyes drift a bit so i guess i better attempt to try to go to sleep i have to go to my moms work at  to help her out
eng_train_track_a_02259,We sat quietly to see if we could hear the voice again.,0,1,0,0,1,55,12,we sat quietly to see if we could hear the voice again
eng_train_track_a_02260,All this water gets poured directly in my face but I noticed it didn't hit my eyes and thats when I realized I Was wearing sunglasses inside!,0,0,1,0,1,141,27,all this water gets poured directly in my face but i noticed it didnt hit my eyes and thats when i realized i was wearing sunglasses inside
eng_train_track_a_02261,It made me lose my balance and I had to lean against the bar and grab my head.,0,1,0,0,0,78,18,it made me lose my balance and i had to lean against the bar and grab my head
eng_train_track_a_02262,"She found her Dad and gave him a rock she had found out side, just a plain old rock.",0,0,1,0,0,84,19,she found her dad and gave him a rock she had found out side just a plain old rock
eng_train_track_a_02263,I immediately stretched my arm to grab my phone.,0,0,0,0,0,48,9,i immediately stretched my arm to grab my phone
eng_train_track_a_02264,I don't stop.,0,1,0,0,0,13,3,i dont stop
eng_train_track_a_02265,"So, with my sporting boyfriend, we went for a few hours of under the sun getting splash in my eyes with water.",0,0,1,0,0,110,22,so with my sporting boyfriend we went for a few hours of under the sun getting splash in my eyes with water
eng_train_track_a_02266,"Along with Pete Seeger and Jim White, BSP was one of the first shows that S ren went to ( out of my belly ).",0,0,1,0,0,108,25,along with pete seeger and jim white bsp was one of the first shows that s ren went to  out of my belly
eng_train_track_a_02267,it was pure terror.,0,1,0,0,0,19,4,it was pure terror
eng_train_track_a_02268,W-WORST HABIT: Not washing my face before I go to bed.,0,0,0,0,0,54,11,wworst habit not washing my face before i go to bed
eng_train_track_a_02269,"Back in the 70s, my mom found a bag in my room.",0,1,0,0,1,47,12,back in the s my mom found a bag in my room
eng_train_track_a_02270,"Suddenly, this bright white flashing light goes off.",0,1,0,0,1,52,8,suddenly this bright white flashing light goes off
eng_train_track_a_02271,"The cat sits there, paralyzed and in agony.",0,1,0,1,0,43,8,the cat sits there paralyzed and in agony
eng_train_track_a_02272,The bride floated down the aisle like a pageant queen.,0,0,1,0,1,54,10,the bride floated down the aisle like a pageant queen
eng_train_track_a_02273,"I remember crying and trying to explain to my panicked family, who have never let me live it down.",0,1,0,1,0,98,19,i remember crying and trying to explain to my panicked family who have never let me live it down
eng_train_track_a_02274,"In my brain, I knew it's nothing serious, but my eyes darted away while my hands looked for something to occupy automatically.",0,1,0,0,0,126,22,in my brain i knew its nothing serious but my eyes darted away while my hands looked for something to occupy automatically
eng_train_track_a_02275,"Around 5am, still dark.",0,1,0,0,0,23,4,around am still dark
eng_train_track_a_02276,"My hair has been brushing the top of my shoulders for weeks now, nasty ends, the works.",0,0,0,1,0,87,17,my hair has been brushing the top of my shoulders for weeks now nasty ends the works
eng_train_track_a_02277,"Normally I need a change every year, but or the past six years or so, I've been changing my glasses every 2 since my eyes are slacking off some.",0,1,0,0,0,144,29,normally i need a change every year but or the past six years or so ive been changing my glasses every  since my eyes are slacking off some
eng_train_track_a_02278,I look underhand nothing was there.,0,1,0,0,1,35,6,i look underhand nothing was there
eng_train_track_a_02279,By this time the day was heating up and I tied my jacket around my waist.,0,0,0,0,0,73,16,by this time the day was heating up and i tied my jacket around my waist
eng_train_track_a_02280,"Nobody had lived there in a very, very long time.",0,1,0,1,1,49,10,nobody had lived there in a very very long time
eng_train_track_a_02281,"""You're going to die.",0,1,0,1,1,21,4,youre going to die
eng_train_track_a_02282,"We always just thought she was scared of the dark, just like most kids are.",0,1,0,0,0,75,15,we always just thought she was scared of the dark just like most kids are
